PolicyNumber,Fault,BasePolicy,VehiclePrice,Age,NumberOfSuppliments,AccidentArea,MonthClaimed_cos,Sex,VehicleCategory_Utility,VehicleCategory_Sport,Deductible_700,Deductible_400
10088,1,2,1,0.296875,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
2857,0,3,1,0.390625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,0.0
10292,1,3,1,0.8125,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
7619,1,2,1,0.1875,0,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
12654,1,2,1,0.46875,1,1,-1.0,0,0.0,0.0,0.0,1.0
11902,1,2,1,0.171875,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
1588,1,2,2,0.09375,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
4667,1,3,1,0.359375,1,1,-1.0,0,0.0,0.0,0.0,1.0
2646,1,3,1,0.25,1,1,-1.0,0,0.0,0.0,0.0,1.0
3726,1,3,0,0.78125,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10668,1,2,5,0.296875,0,1,-0.4999999999999998,0,0.0,1.0,0.0,1.0
9162,1,2,5,0.34375,2,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
3130,1,3,5,0.34375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
8314,0,3,1,0.296875,0,1,0.8660254037844384,0,0.0,0.0,0.0,0.0
557,1,3,1,0.203125,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
9111,1,3,0,0.203125,0,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
3786,1,3,2,0.796875,3,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
539,1,3,1,0.328125,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
10031,1,2,1,0.875,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
8692,1,3,5,0.3125,0,1,1.0,0,1.0,0.0,0.0,1.0
229,1,2,1,0.390625,2,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
12673,1,3,0,0.375,1,1,-1.0,0,0.0,0.0,0.0,1.0
2628,1,3,2,0.59375,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
3193,1,2,2,0.734375,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
13651,1,3,1,0.421875,1,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
12849,1,3,1,0.34375,0,0,-1.0,0,0.0,0.0,0.0,1.0
2642,1,3,5,0.34375,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
2042,1,2,2,0.609375,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
4449,1,2,2,0.203125,0,1,-1.0,0,0.0,0.0,0.0,1.0
5102,1,2,1,0.15625,1,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
9997,1,2,1,0.21875,3,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
11034,1,2,5,0.75,3,1,6.123233995736766e-17,0,1.0,0.0,0.0,1.0
5983,1,3,1,0.25,3,1,-1.8369701987210297e-16,1,0.0,0.0,0.0,1.0
7829,1,3,1,0.5,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
5968,1,2,1,0.296875,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,0.0
504,1,3,1,0.90625,0,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
8367,1,3,5,0.25,0,1,1.0,0,1.0,0.0,0.0,1.0
667,1,2,2,0.96875,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
11186,1,3,1,0.1875,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
9128,1,3,3,0.375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
1168,1,3,1,0.265625,2,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
8605,1,3,2,0.203125,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
6526,1,2,1,0.296875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
4398,1,3,1,0.296875,3,1,-1.0,0,0.0,0.0,0.0,1.0
13448,1,1,2,0.46875,0,1,-0.8660254037844388,0,0.0,1.0,0.0,1.0
701,1,3,1,0.265625,0,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
1737,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
7135,1,2,2,0.28125,2,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
3580,1,3,1,0.34375,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
3684,1,3,2,0.53125,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
12804,1,2,1,0.21875,2,1,-1.0,0,0.0,0.0,0.0,1.0
4165,1,2,3,0.796875,1,0,-1.0,0,0.0,0.0,0.0,1.0
4650,1,2,1,0.28125,3,1,-1.0,1,0.0,0.0,0.0,1.0
3676,1,2,1,0.171875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
7409,1,2,0,0.15625,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
999,1,3,1,0.234375,2,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
2339,1,2,1,0.25,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
6886,1,2,5,0.390625,0,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
2790,1,3,1,0.34375,1,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
7499,1,2,1,0.25,3,1,0.8660254037844384,1,0.0,0.0,0.0,1.0
5555,1,2,3,0.546875,0,1,-0.5000000000000004,1,0.0,0.0,0.0,1.0
233,1,2,1,0.15625,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
12025,1,2,1,0.234375,2,1,-1.0,0,0.0,0.0,0.0,1.0
1200,1,2,2,0.21875,0,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
11783,1,3,2,0.203125,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
5762,1,3,1,0.296875,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
3461,1,2,2,0.078125,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
2806,1,3,1,0.4375,3,1,-0.4999999999999998,0,0.0,0.0,0.0,0.0
8459,1,2,2,0.640625,2,1,1.0,0,0.0,0.0,0.0,1.0
4897,0,2,1,0.390625,0,1,1.0,0,0.0,0.0,0.0,0.0
6149,1,2,1,0.078125,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
13449,1,2,0,0.609375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
4554,1,2,5,0.390625,1,1,-1.0,0,0.0,0.0,0.0,1.0
9293,1,3,1,0.4375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
14021,1,3,1,0.296875,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10704,1,3,5,0.46875,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
7788,1,2,2,0.59375,0,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
3927,1,2,1,0.25,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10117,1,3,5,0.34375,0,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
4089,1,3,1,0.28125,0,1,-1.0,0,0.0,0.0,0.0,1.0
11374,0,2,5,0.390625,0,1,6.123233995736766e-17,0,0.0,1.0,0.0,0.0
15062,1,3,5,0.703125,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
5592,1,3,5,0.34375,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
7317,1,2,2,0.296875,1,1,0.5000000000000001,0,0.0,0.0,1.0,0.0
9269,1,3,0,0.53125,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
12153,1,2,2,0.4375,0,1,-0.8660254037844387,0,0.0,0.0,1.0,0.0
13766,1,3,1,0.59375,1,1,-0.5000000000000004,1,0.0,0.0,0.0,1.0
4542,1,2,2,0.609375,1,1,-1.0,0,0.0,0.0,0.0,1.0
5866,0,3,0,0.28125,3,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
14116,1,3,0,0.640625,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
3011,1,2,1,0.328125,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
7360,1,3,1,0.1875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
3187,1,3,5,0.375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
14979,1,2,2,0.4375,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
10933,1,2,1,0.65625,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
15112,1,3,1,0.8125,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13396,1,3,0,0.296875,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
9880,1,2,2,0.1875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
12293,1,2,1,0.4375,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
11998,1,2,2,0.4375,0,0,-0.8660254037844387,0,0.0,0.0,1.0,0.0
12245,1,3,0,0.3125,2,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
3694,1,3,1,0.140625,1,1,-1.0,0,0.0,0.0,0.0,1.0
9204,1,2,1,0.296875,1,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
11345,1,2,2,0.421875,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
5167,1,2,2,0.703125,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
8748,1,2,0,0.328125,0,1,1.0,1,0.0,0.0,0.0,1.0
11290,1,3,5,0.5,0,1,-0.4999999999999998,0,1.0,0.0,0.0,1.0
8454,1,3,2,0.75,0,1,1.0,0,0.0,0.0,0.0,1.0
9510,1,1,2,0.34375,0,1,0.8660254037844387,0,0.0,1.0,0.0,1.0
4335,1,3,1,0.375,0,1,-1.0,0,0.0,0.0,0.0,1.0
14906,1,2,1,0.21875,0,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
12214,1,2,1,0.6875,3,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
4551,1,3,5,0.546875,0,1,-0.8660254037844388,0,1.0,0.0,0.0,1.0
9211,1,3,1,0.15625,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2963,1,3,2,0.328125,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
5864,1,3,5,0.875,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10874,1,2,5,0.3125,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
12367,1,1,3,0.46875,3,1,-0.8660254037844387,0,0.0,1.0,0.0,1.0
7822,1,3,5,0.203125,0,0,0.8660254037844384,0,1.0,0.0,0.0,1.0
13916,1,2,5,0.28125,2,1,-0.5000000000000004,0,0.0,1.0,0.0,1.0
9986,1,3,5,0.546875,0,1,0.5000000000000001,0,1.0,0.0,0.0,1.0
10530,1,1,1,0.453125,3,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
1689,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
12085,1,3,2,0.25,0,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
5474,1,3,1,0.328125,0,0,-0.5000000000000004,0,0.0,0.0,0.0,1.0
964,1,2,5,0.03125,0,0,0.5000000000000001,0,0.0,1.0,0.0,1.0
8703,1,3,1,0.28125,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
6208,1,3,5,0.1875,1,1,-1.8369701987210297e-16,0,1.0,0.0,0.0,1.0
8522,1,1,1,0.265625,0,1,1.0,1,0.0,1.0,0.0,1.0
4661,1,2,1,0.15625,1,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
12519,1,2,1,0.296875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
4338,1,3,0,0.703125,3,1,-1.0,0,0.0,0.0,0.0,1.0
3599,1,3,0,0.359375,1,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
6590,1,2,1,0.359375,1,1,-1.8369701987210297e-16,1,0.0,0.0,0.0,1.0
12724,1,2,1,0.296875,3,1,-1.0,0,0.0,0.0,0.0,1.0
10711,0,2,1,0.234375,0,1,-1.0,1,0.0,0.0,0.0,0.0
1232,1,3,1,0.5625,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13943,1,2,1,0.578125,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
13232,1,2,1,0.46875,2,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
6715,1,2,1,0.46875,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
961,1,3,1,0.296875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
10521,1,2,5,0.390625,3,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
3192,1,2,3,0.453125,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
3423,1,3,2,0.21875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
6185,1,3,1,0.578125,1,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
6602,1,2,1,0.171875,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13961,1,2,1,0.359375,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
11668,1,2,2,0.375,0,1,-1.0,0,0.0,0.0,0.0,1.0
15420,1,2,1,0.078125,1,1,1.0,0,0.0,0.0,0.0,1.0
11808,1,2,5,0.359375,3,1,-0.4999999999999998,0,0.0,1.0,0.0,1.0
8846,1,3,1,0.09375,3,1,1.0,0,0.0,0.0,0.0,1.0
3079,1,2,1,0.28125,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
8704,1,3,2,0.28125,3,1,1.0,0,0.0,0.0,0.0,1.0
911,1,3,1,0.640625,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2923,1,2,1,0.28125,0,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
3132,1,1,2,0.3125,0,1,-0.4999999999999998,0,0.0,1.0,1.0,0.0
5776,1,3,0,0.25,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10510,1,2,5,0.25,0,1,6.123233995736766e-17,1,0.0,1.0,0.0,1.0
12173,1,3,0,0.765625,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10260,1,2,1,0.390625,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2424,1,3,1,0.25,1,1,-0.4999999999999998,1,0.0,0.0,0.0,1.0
1339,1,2,1,0.203125,2,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
161,1,3,5,0.265625,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
529,1,2,3,0.359375,2,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
9484,1,2,1,0.515625,2,1,0.8660254037844387,1,0.0,0.0,0.0,1.0
8649,1,1,2,0.484375,3,1,1.0,0,0.0,1.0,0.0,1.0
2174,1,3,1,0.453125,3,0,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
1003,1,1,2,0.984375,3,1,0.5000000000000001,0,0.0,1.0,0.0,1.0
14342,1,2,0,0.234375,2,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
1419,1,1,1,0.25,0,1,6.123233995736766e-17,1,0.0,1.0,0.0,1.0
1425,1,3,0,0.59375,0,0,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
10890,1,3,5,0.546875,2,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
2821,1,2,5,0.328125,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
9519,1,2,1,0.25,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
1778,1,2,2,0.203125,2,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
7160,1,2,1,0.203125,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
5978,1,3,5,0.21875,0,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
2910,1,3,1,0.1875,0,0,-1.0,1,0.0,0.0,0.0,1.0
10154,1,3,1,0.515625,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
11297,1,2,5,0.59375,1,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
2104,1,2,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
12232,1,3,0,0.359375,2,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
10385,1,2,5,0.03125,0,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
882,1,2,1,0.34375,0,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
5356,0,2,5,0.421875,0,1,0.8660254037844387,1,0.0,1.0,0.0,1.0
14084,1,2,2,0.34375,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
14093,1,2,5,0.296875,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
6505,1,1,1,0.203125,0,1,-1.8369701987210297e-16,0,0.0,1.0,0.0,1.0
7651,0,3,5,0.453125,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,0.0
1556,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
1889,1,2,5,0.484375,0,1,6.123233995736766e-17,1,0.0,0.0,0.0,1.0
6627,1,3,5,0.5,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
8614,1,2,1,0.484375,0,1,1.0,0,0.0,0.0,0.0,1.0
6737,1,2,2,0.1875,0,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
15409,1,3,5,0.546875,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
12748,1,2,2,0.5625,2,1,-1.0,0,0.0,0.0,0.0,1.0
6331,1,3,0,0.296875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
5897,1,2,1,0.65625,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
14127,1,3,1,0.15625,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
4229,1,3,5,1.0,1,1,-1.0,0,1.0,0.0,0.0,1.0
7730,1,3,2,0.1875,3,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
10838,1,3,1,0.578125,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
3408,1,2,1,0.546875,0,1,-1.0,0,0.0,0.0,0.0,1.0
5909,1,3,1,0.25,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
10358,1,1,1,0.09375,0,0,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
6032,1,3,0,0.5625,3,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
3947,1,2,2,0.375,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
895,1,2,2,0.125,3,0,0.5000000000000001,0,0.0,0.0,0.0,1.0
2469,1,3,2,0.703125,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
7872,1,2,1,0.578125,0,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
10089,1,2,2,0.75,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
946,1,3,1,0.46875,1,0,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
6031,1,3,2,0.640625,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
2221,1,2,1,0.421875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
15418,1,2,1,0.125,1,0,1.0,0,0.0,0.0,0.0,1.0
5050,0,2,1,0.375,1,1,0.8660254037844384,0,0.0,0.0,0.0,0.0
7395,1,3,1,0.40625,1,0,0.5000000000000001,1,0.0,0.0,0.0,1.0
309,1,3,0,0.46875,0,0,0.8660254037844387,0,0.0,0.0,0.0,1.0
1599,1,2,5,0.09375,0,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
799,1,3,5,0.171875,1,1,0.5000000000000001,1,0.0,0.0,0.0,1.0
7107,1,3,1,0.65625,3,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
13535,1,2,1,0.6875,2,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
12098,1,2,1,0.15625,3,1,-0.8660254037844387,1,0.0,0.0,0.0,1.0
14406,1,2,2,0.28125,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
3259,1,3,5,0.34375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
1559,1,2,1,0.78125,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
11114,1,3,5,0.28125,0,1,-0.4999999999999998,0,1.0,0.0,0.0,1.0
10252,0,3,1,0.296875,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,0.0
5080,1,2,1,0.5,0,0,-0.8660254037844388,0,0.0,0.0,0.0,1.0
4348,1,3,0,0.25,1,1,-1.0,0,0.0,0.0,0.0,1.0
1224,1,2,1,0.640625,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
4173,1,3,5,0.328125,0,1,-1.0,0,0.0,0.0,0.0,1.0
9107,1,3,1,0.203125,3,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
1427,1,3,1,0.21875,0,1,6.123233995736766e-17,0,0.0,0.0,1.0,0.0
6089,1,3,1,0.390625,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
9270,1,2,1,0.265625,1,1,0.8660254037844387,1,0.0,0.0,0.0,1.0
1183,1,2,5,0.03125,3,1,6.123233995736766e-17,0,0.0,1.0,0.0,1.0
3033,1,3,2,0.203125,0,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
7666,1,2,1,0.234375,1,1,0.8660254037844384,1,0.0,0.0,0.0,1.0
8635,1,2,0,0.421875,2,0,1.0,0,0.0,0.0,0.0,1.0
2384,1,2,1,0.421875,0,1,-0.4999999999999998,1,0.0,0.0,0.0,1.0
8855,1,3,1,0.34375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
3265,0,2,2,0.375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,0.0
14998,1,3,1,0.15625,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
2254,1,3,5,0.34375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
14382,1,2,2,0.375,1,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
7477,1,3,1,0.53125,0,1,0.8660254037844384,0,0.0,0.0,0.0,1.0
6110,1,2,1,0.09375,3,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
11415,1,3,1,0.3125,3,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
6157,1,3,2,0.296875,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
11177,1,2,1,0.71875,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
1685,1,3,5,0.21875,0,0,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
6437,1,2,2,0.3125,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
2586,1,2,1,0.25,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
5915,1,3,2,0.375,2,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
10150,1,3,1,0.828125,3,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
1856,1,2,2,0.328125,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
12865,1,2,1,0.234375,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
13159,0,3,1,0.34375,0,1,-0.8660254037844388,0,0.0,0.0,0.0,0.0
6823,1,3,5,0.65625,1,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
12433,1,2,2,0.359375,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
9440,1,3,0,0.875,2,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
3589,1,3,1,0.171875,2,0,-1.0,0,0.0,0.0,0.0,1.0
2954,1,2,2,0.25,3,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
3118,1,3,1,0.546875,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
2186,1,2,0,0.4375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
3940,1,1,3,0.453125,0,1,-0.8660254037844387,0,0.0,1.0,0.0,1.0
7053,1,3,5,0.515625,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
1021,0,2,2,0.421875,0,1,0.8660254037844384,0,0.0,0.0,0.0,0.0
11014,1,2,2,0.453125,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
2004,1,3,1,0.4375,1,1,6.123233995736766e-17,1,0.0,0.0,0.0,1.0
1482,1,3,2,0.71875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
14057,1,3,1,0.375,1,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
1429,1,3,1,0.234375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,0.0
2434,1,1,5,0.546875,1,1,-0.4999999999999998,0,0.0,1.0,0.0,1.0
3801,1,2,1,0.15625,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
6835,1,2,1,0.671875,0,1,0.5000000000000001,0,0.0,0.0,0.0,0.0
10032,1,3,0,0.171875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
828,1,2,2,0.171875,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
607,1,3,0,0.09375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
3141,1,2,1,0.3125,0,0,-0.8660254037844387,0,0.0,0.0,0.0,1.0
3276,1,2,1,0.234375,0,1,-0.8660254037844387,0,0.0,0.0,0.0,1.0
14367,1,2,1,0.1875,0,1,-1.8369701987210297e-16,1,0.0,0.0,0.0,1.0
9038,1,2,5,0.09375,0,1,0.8660254037844387,0,0.0,1.0,0.0,1.0
6094,1,3,0,0.453125,1,1,-1.8369701987210297e-16,1,0.0,0.0,0.0,1.0
13130,1,3,5,0.453125,1,0,-0.8660254037844388,0,1.0,0.0,0.0,1.0
12843,1,3,4,0.796875,0,1,-1.0,0,0.0,0.0,0.0,1.0
14547,1,2,5,0.109375,0,1,-1.8369701987210297e-16,0,0.0,1.0,0.0,1.0
2886,1,3,1,0.1875,0,1,-0.4999999999999998,1,0.0,0.0,0.0,1.0
10928,1,2,1,0.171875,3,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
2590,1,3,0,0.265625,0,1,-0.4999999999999998,0,0.0,0.0,0.0,1.0
7052,1,3,1,0.03125,1,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
6681,1,3,5,0.734375,0,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
6294,1,3,2,0.53125,1,1,-1.8369701987210297e-16,0,0.0,0.0,1.0,0.0
8008,0,2,2,0.34375,3,1,1.0,0,0.0,0.0,0.0,0.0
4910,1,3,1,0.296875,2,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
8573,1,3,2,0.1875,2,1,1.0,0,0.0,0.0,0.0,1.0
2223,1,3,1,0.203125,3,1,-1.0,0,0.0,0.0,0.0,1.0
13088,1,1,2,0.21875,3,1,-1.0,0,0.0,1.0,0.0,1.0
10703,1,2,1,0.359375,0,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
814,1,2,1,0.421875,0,1,0.5000000000000001,0,0.0,0.0,0.0,1.0
7660,1,3,2,0.9375,3,0,0.8660254037844384,0,0.0,0.0,0.0,1.0
5900,1,2,2,0.34375,0,1,-0.5000000000000004,0,0.0,0.0,0.0,1.0
790,1,3,1,0.359375,0,1,0.8660254037844387,0,0.0,0.0,0.0,1.0
15410,1,2,1,0.765625,1,1,0.8660254037844384,1,0.0,0.0,0.0,1.0
14539,1,2,1,0.03125,2,1,-1.8369701987210297e-16,0,0.0,0.0,0.0,1.0
13264,1,3,0,0.09375,3,1,-0.8660254037844388,0,0.0,0.0,0.0,1.0
10413,1,3,1,0.4375,1,1,6.123233995736766e-17,0,0.0,0.0,0.0,1.0
